SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,MOL0001,Filter44_michael_acceptor2 > 0,340.46300000000014,4.370100000000003,0,3,43.370000000000005,0
